,ID,Location,Area,Bedroom,Bathroom,Frontage,Floors,Price
316,268058,"Long Biên, Hà Nội",72,4,5,1,5,15.6 tỷ
317,268057,"Long Biên, Hà Nội",72,4,5,1,5,15.6 tỷ
318,268056,"Tân Phú, TP Hồ Chí Minh",190,2,2,1,1,19 tỷ
319,268055,"Gò Vấp, TP Hồ Chí Minh",75,1,1,1,NULL,10.5 tỷ
320,268050,"Gò Vấp, TP Hồ Chí Minh",44,2,2,0,2,Thỏa thuận
321,268047,"Phú Nhuận, TP Hồ Chí Minh",31,3,2,0,3,Thỏa thuận
322,268046,"Phú Nhuận, TP Hồ Chí Minh",31,3,2,0,3,Thỏa thuận
323,268044,"Quận 9, TP Hồ Chí Minh",47,2,1,1,NULL,2.6 tỷ
324,268043,"Gò Vấp, TP Hồ Chí Minh",22,2,2,0,2,Thỏa thuận
325,268041,"Long Biên, Hà Nội",100,NULL,NULL,1,NULL,12 tỷ
326,268040,"Đà Lạt, Lâm Đồng",57.82,4,6,1,1,10.9 tỷ
327,268039,"Quận 5, TP Hồ Chí Minh",28,3,3,0,3,Thỏa thuận
328,268035,"Bình Thạnh, TP Hồ Chí Minh",33,2,2,0,2,Thỏa thuận
329,268034,"Bình Thạnh, TP Hồ Chí Minh",33,2,2,0,2,Thỏa thuận
330,268031,"Từ Sơn, Bắc Ninh",75,4,4,0,4,3480 tỷ
331,268029,"Hai Bà Trưng, Hà Nội",55,6,6,0,7,13 tỷ
332,268028,"Từ Sơn, Bắc Ninh",120,NULL,NULL,1,3,6.5 tỷ
333,268026,"Dĩ An, Bình Dương",148,2,1,0,NULL,4000000 tỷ
334,268025,"Phú Nhuận, TP Hồ Chí Minh",104,2,3,0,2,11.3 tỷ
335,268024,"Bình Thạnh, TP Hồ Chí Minh",52,5,5,0,10,6.5 tỷ
336,268023,"Bình Thạnh, TP Hồ Chí Minh",40,2,2,1,2,Thỏa thuận
337,268021,"Quận 2, TP Hồ Chí Minh",65,NULL,NULL,1,4,3 tỷ
338,268019,"Gò Vấp, TP Hồ Chí Minh",44,2,3,1,NULL,4.98 tỷ
339,268018,"Từ Sơn, Bắc Ninh",162,NULL,NULL,0,NULL,6000000000 tỷ
340,268017,"Hai Bà Trưng, Hà Nội",223,3,3,0,4,3700000000 tỷ
341,268015,"Hồng Bàng, Hải Phòng",6,3,3,0,NULL,Thỏa thuận
342,268009,"Quận 2, TP Hồ Chí Minh",36,NULL,NULL,0,NULL,Thỏa thuận
343,268007,"Tân Bình, TP Hồ Chí Minh",98,NULL,NULL,0,NULL,5.25 tỷ
344,268006,"Quận 3, TP Hồ Chí Minh",90,NULL,NULL,1,4,70000000 tỷ
345,268005,"Hải Châu, Đà Nẵng",70,NULL,NULL,0,NULL,2.1 tỷ
346,268004,"Long Biên, Hà Nội",80,NULL,NULL,1,NULL,10.5 tỷ
347,268003,"Đống Đa, Hà Nội",36,3,4,1,5,5.5 tỷ
348,268001,"Hà Đông, Hà Nội",70,4,3,1,NULL,9.5 tỷ
349,268000,"Đống Đa, Hà Nội",68,3,3,1,3,6.1 tỷ
350,267999,"Gò Vấp, TP Hồ Chí Minh",140,5,4,1,4,16.3 tỷ
351,267996,"Quận 12, TP Hồ Chí Minh",60,3,3,0,4,4.3 tỷ
352,267993,"Tân Phú, TP Hồ Chí Minh",56,2,2,1,2,4.9 tỷ
353,267992,"Thanh Xuân, Hà Nội",Area is not available,NULL,NULL,1,2,Thỏa thuận
354,267991,"Thanh Xuân, Hà Nội",Area is not available,NULL,NULL,1,2,3.5 tỷ
355,267989,"Thanh Xuân, Hà Nội",Area is not available,4,NULL,0,4,Thỏa thuận
356,267988,"Thanh Trì, Hà Nội",36,NULL,NULL,0,5,3.6 tỷ
357,267987,"Đống Đa, Hà Nội",37,4,3,1,4,3.4 tỷ
358,267986,"Quận 2, TP Hồ Chí Minh",257,NULL,NULL,0,7,2.57 tỷ
359,267985,"Tân Bình, TP Hồ Chí Minh",120,7,7,1,5,12900000000 tỷ
360,267984,"Tân Bình, TP Hồ Chí Minh",120,7,7,1,5,12900000000 tỷ
361,267983,"Bình Tân, TP Hồ Chí Minh",30,2,3,1,4,2.5 tỷ
362,267981,"Thanh Xuân, Hà Nội",72,NULL,3,0,4,10.5 tỷ
363,267980,"Tân Phú, TP Hồ Chí Minh",60,2,NULL,0,2,3.7 tỷ
364,267979,"Thủ Đức, TP Hồ Chí Minh",75,5,NULL,1,4,8.3 tỷ
365,267977,"Cầu Giấy, Hà Nội",85,3,3,1,4,13 tỷ
366,267976,"Quận 1, TP Hồ Chí Minh",72,4,5,0,4,16 tỷ
367,267973,"Quận 3, TP Hồ Chí Minh",18,2,2,0,3,Thỏa thuận
368,267969,"Long Biên, Hà Nội",70,4,6,0,5,12.2 tỷ
369,267968,"Long Biên, Hà Nội",70,4,6,0,5,12.2 tỷ
370,267965,"Gò Vấp, TP Hồ Chí Minh",36,4,3,0,3,3.6 tỷ
371,267964,"Bình Thạnh, TP Hồ Chí Minh",42,3,3,0,NULL,Thỏa thuận
372,267963,"Thanh Xuân, Hà Nội",46,5,6,0,8,10.8 tỷ
373,267961,"Quận 10, TP Hồ Chí Minh",62,NULL,NULL,0,3,Thỏa thuận
374,267960,"Gò Vấp, TP Hồ Chí Minh",56,3,2,0,2,5.4 tỷ
375,267958,"Hai Bà Trưng, Hà Nội",40,4,5,1,6,13 tỷ
376,267957,"Thủ Đức, TP Hồ Chí Minh",40,2,2,1,2,3100000 tỷ
377,267952,"Tân Bình, TP Hồ Chí Minh",17,NULL,NULL,0,1,2.5 tỷ
378,267951,"Thanh Xuân, Hà Nội",45,2,2,0,NULL,4.68 tỷ
379,267950,"Quận 5, TP Hồ Chí Minh",40,2,2,1,2,Thỏa thuận
380,267949,"Tân Bình, TP Hồ Chí Minh",64,4,NULL,0,NULL,7.5 tỷ
381,267947,"Hai Bà Trưng, Hà Nội",60,4,NULL,1,2,5.5 tỷ
382,267946,"Hoàng Mai, Hà Nội",30,NULL,NULL,0,5,3.35 tỷ
383,267945,"Hoàng Mai, Hà Nội",31,3,NULL,1,4,2.95 tỷ
384,267944,"Hai Bà Trưng, Hà Nội",45,1,NULL,0,4,4.95 tỷ
385,267943,"Hoàng Mai, Hà Nội",58,10,NULL,1,NULL,6.4 tỷ
386,267940,"Tân Bình, TP Hồ Chí Minh",64,4,NULL,0,NULL,7.5 tỷ
387,267939,"Quận 9, TP Hồ Chí Minh",155.76,NULL,NULL,0,NULL,9 tỷ
388,267938,"Quận 9, TP Hồ Chí Minh",155.76,NULL,NULL,0,NULL,9 tỷ
389,267937,"Bình Tân, TP Hồ Chí Minh",100,3,3,0,3,4800000 tỷ
390,267936,"Quận 8, TP Hồ Chí Minh",43,3,3,0,3,4 tỷ
391,267933,"Từ Sơn, Bắc Ninh",162,NULL,NULL,0,NULL,10050000000 tỷ
392,267926,"Tân Phú, TP Hồ Chí Minh",43,3,2,1,2,3.2 tỷ
393,267923,"Thủ Đức, TP Hồ Chí Minh",40,2,2,0,2,3050000 tỷ
394,267922,"Gò Vấp, TP Hồ Chí Minh",39,NULL,2,0,5,Thỏa thuận
395,267921,"Tân Phú, TP Hồ Chí Minh",46,2,2,0,2,Thỏa thuận
396,267920,"Gia Lâm, Hà Nội",55,NULL,NULL,1,NULL,3.5 tỷ
397,267918,"Thủ Đức, TP Hồ Chí Minh",97,4,NULL,0,2,4800000 tỷ
398,267916,"Huế, Thừa Thiên Huế",90,3,3,0,3,3600000 tỷ
399,267915,"Thủ Đức, TP Hồ Chí Minh",42,2,2,0,2,2400000 tỷ
400,267912,"Bình Tân, TP Hồ Chí Minh",87,3,NULL,0,3,4.8 tỷ
401,267911,"Phú Nhuận, TP Hồ Chí Minh",24,2,2,0,2,Thỏa thuận
402,267909,"Tân Bình, TP Hồ Chí Minh",64,4,4,1,3,7.5 tỷ
403,267906,"Tân Uyên, Bình Dương",61,2,3,1,2,2.47 tỷ
404,267904,"Tân Uyên, Bình Dương",62,2,3,1,NULL,2.47 tỷ
405,267900,"Hồng Bàng, Hải Phòng",44,4,3,0,NULL,Thỏa thuận
406,267897,"Bình Thạnh, TP Hồ Chí Minh",26,4,4,1,4,Thỏa thuận
407,267894,"Bình Thạnh, TP Hồ Chí Minh",40,2,2,0,2,495000 tỷ
408,267893,"Biên Hòa, Đồng Nai",95,3,2,1,7,6.5 tỷ
409,267892,"Tân Bình, TP Hồ Chí Minh",23,3,3,0,7,3200000 tỷ
410,267889,"Bình Thạnh, TP Hồ Chí Minh",38,2,3,1,3,41000 tỷ
411,267887,"Gò Vấp, TP Hồ Chí Minh",56,2,2,0,2,Thỏa thuận
412,267886,"Quận 10, TP Hồ Chí Minh",40,4,NULL,1,4,Thỏa thuận
413,267883,"Tân Bình, TP Hồ Chí Minh",27,1,2,0,2,1.69 tỷ
414,267881,"Phú Nhuận, TP Hồ Chí Minh",43,5,3,0,4,Thỏa thuận
415,267877,"Tân Phú, TP Hồ Chí Minh",55,2,2,1,2,4.9 tỷ
416,267876,"Phú Nhuận, TP Hồ Chí Minh",28,2,2,0,2,Thỏa thuận
417,267875,"Bình Thạnh, TP Hồ Chí Minh",55,5,5,0,NULL,Thỏa thuận
418,267873,"Hồng Bàng, Hải Phòng",48,4,3,0,4,3.3 tỷ
419,267871,"Gò Vấp, TP Hồ Chí Minh",21,2,2,0,2,Thỏa thuận
420,267867,"Gò Vấp, TP Hồ Chí Minh",36,3,2,0,2,Thỏa thuận
421,267864,"Gò Vấp, TP Hồ Chí Minh",50,5,4,0,4,Thỏa thuận
422,267863,"Quận 1, TP Hồ Chí Minh",70,NULL,NULL,1,9,35900000 tỷ
423,267861,"Bình Thạnh, TP Hồ Chí Minh",68,7,6,0,3,Thỏa thuận
424,267860,"Từ Sơn, Bắc Ninh",216,4,4,0,3,12700 tỷ
425,267859,"Bình Tân, TP Hồ Chí Minh",50,NULL,NULL,0,NULL,Thỏa thuận
426,267858,"Bình Tân, TP Hồ Chí Minh",142,NULL,NULL,0,NULL,Thỏa thuận
427,267857,"Phú Nhuận, TP Hồ Chí Minh",45,4,3,0,3,Thỏa thuận
428,267856,"Hồng Bàng, Hải Phòng",50,4,3,1,5,3.1 tỷ
429,267855,"Quận 1, TP Hồ Chí Minh",49,3,2,0,2,Thỏa thuận
430,267854,"Gò Vấp, TP Hồ Chí Minh",54,3,3,0,2,Thỏa thuận
431,267852,"Bình Tân, TP Hồ Chí Minh",47,4,3,0,4,4.4 tỷ
432,267849,"Tân Bình, TP Hồ Chí Minh",65,3,3,0,2,5.5 tỷ
433,267846,"Thanh Xuân, Hà Nội",37,3,4,1,23,4.1 tỷ
434,267845,"Đống Đa, Hà Nội",26,3,3,1,4,3.35 tỷ
435,267843,"Đống Đa, Hà Nội",46,4,4,0,5,10 tỷ
436,267842,"Tân Bình, TP Hồ Chí Minh",40,4,4,1,3,5.3 tỷ
437,267841,"Đống Đa, Hà Nội",35,1,NULL,0,5,Thỏa thuận
438,267839,"Ba Đình, Hà Nội",33,3,4,0,NULL,5.5 tỷ
439,267838,"Bình Tân, TP Hồ Chí Minh",65,4,4,0,7,5000000 tỷ
440,267837,"Tân Bình, TP Hồ Chí Minh",70,5,5,1,4,7 tỷ
441,267834,"Bắc Từ Liêm, Hà Nội",Area is not available,NULL,NULL,0,9,Thỏa thuận
442,267832,"Tân Bình, TP Hồ Chí Minh",38,3,3,1,3,4.95 tỷ
443,267831,"Bình Thạnh, TP Hồ Chí Minh",38,2,3,1,3,41000 tỷ
444,267828,"Sơn Trà, Đà Nẵng",68,3,2,0,2,6.1 tỷ
445,267827,"Gò Vấp, TP Hồ Chí Minh",70,4,4,0,3,7 tỷ
446,267825,"Từ Sơn, Bắc Ninh",120,NULL,NULL,1,3,7010 tỷ
447,267822,"Bình Thạnh, TP Hồ Chí Minh",78,10,10,0,4,15.5 tỷ
448,267820,"Bình Thạnh, TP Hồ Chí Minh",39,3,3,0,4,Thỏa thuận
449,267819,"Phú Nhuận, TP Hồ Chí Minh",48.6,3,2,1,2,Thỏa thuận
450,267816,"Bình Thạnh, TP Hồ Chí Minh",94,3,3,1,2,Thỏa thuận
451,267815,"Hồng Bàng, Hải Phòng",50,4,3,0,4,3.5 tỷ
452,267813,"Bình Tân, TP Hồ Chí Minh",66,NULL,NULL,0,3,Thỏa thuận
453,267812,"Quận 9, TP Hồ Chí Minh",70,3,3,0,NULL,4.3 tỷ
454,267809,"Gò Vấp, TP Hồ Chí Minh",32,2,2,0,2,3.99 tỷ
455,267808,"Tân Bình, TP Hồ Chí Minh",63,4,3,0,3,Thỏa thuận
456,267807,"Bình Thạnh, TP Hồ Chí Minh",68,7,6,0,3,Thỏa thuận
457,267806,"Thanh Trì, Hà Nội",43,NULL,NULL,0,3,6.95 tỷ
458,267805,"Quận 7, TP Hồ Chí Minh",150,4,NULL,0,3,Thỏa thuận
459,267804,"Quận 7, TP Hồ Chí Minh",150,4,NULL,0,3,Thỏa thuận
460,267802,"Tân Bình, TP Hồ Chí Minh",66.7,NULL,NULL,0,3,Thỏa thuận
461,267801,"Gò Vấp, TP Hồ Chí Minh",35,4,3,0,3,Thỏa thuận
462,267800,"Quận 9, TP Hồ Chí Minh",67,4,5,0,4,6 tỷ
463,267797,"Phú Nhuận, TP Hồ Chí Minh",46.9,2,5,0,5,Thỏa thuận
464,267793,"Đống Đa, Hà Nội",150,NULL,1,1,5,17 triệu
465,267792,"Quận 10, TP Hồ Chí Minh",30,2,NULL,0,2,Thỏa thuận
466,267785,"Quận 5, TP Hồ Chí Minh",14,2,2,0,3,Thỏa thuận
467,267782,"Phú Nhuận, TP Hồ Chí Minh",47,3,2,0,2,Thỏa thuận
468,267781,"Gò Vấp, TP Hồ Chí Minh",48,2,2,0,2,3.1 tỷ
469,267779,"Hà Đông, Hà Nội",145,4,NULL,0,4,2.7 tỷ
470,267778,"Phú Nhuận, TP Hồ Chí Minh",50,NULL,NULL,0,NULL,Thỏa thuận
471,267776,"Bình Thạnh, TP Hồ Chí Minh",42,3,3,0,10,5.6 tỷ
472,267774,"Huế, Thừa Thiên Huế",80,NULL,NULL,1,4,2.8 tỷ
473,267772,"Gò Vấp, TP Hồ Chí Minh",76,1,1,0,2,Thỏa thuận
474,267771,"Quận 2, TP Hồ Chí Minh",35,NULL,NULL,0,2,1.5 tỷ
475,267770,"Dương Kinh, Hải Phòng",180,4,3,1,3,11.5 tỷ
476,267768,"Bình Tân, TP Hồ Chí Minh",56,4,3,0,7,4400000 tỷ
477,267767,"Đống Đa, Hà Nội",45,NULL,NULL,1,5,Thỏa thuận
478,267766,"Gia Lâm, Hà Nội",125,NULL,NULL,1,NULL,15 tỷ
479,267764,"Quận 3, TP Hồ Chí Minh",80,NULL,NULL,0,NULL,Thỏa thuận
480,267762,"Vĩnh Cửu, Đồng Nai",120,4,2,0,NULL,1080 tỷ
481,267761,"Gò Vấp, TP Hồ Chí Minh",50,NULL,NULL,0,2,Thỏa thuận
482,267756,"Thanh Xuân, Hà Nội",59,4,3,0,4,11.5 tỷ
483,267755,"Gò Vấp, TP Hồ Chí Minh",62.5,4,NULL,0,5,8.8 tỷ
484,267754,"Gò Vấp, TP Hồ Chí Minh",52,3,4,1,9,5.8 tỷ
485,267753,"Gò Vấp, TP Hồ Chí Minh",36,2,3,0,5,3.75 tỷ
486,267751,"Tân Bình, TP Hồ Chí Minh",22,2,2,0,2,Thỏa thuận
487,267750,"Đống Đa, Hà Nội",50,4,4,1,5,6.66 tỷ
488,267746,"Huế, Thừa Thiên Huế",80,NULL,NULL,1,3,2.8 tỷ
489,267745,"Thủ Đức, TP Hồ Chí Minh",40,2,1,0,2,2600000 tỷ
490,267744,"Thủ Đức, TP Hồ Chí Minh",42,2,1,1,2,2800000 tỷ
491,267743,"Gò Vấp, TP Hồ Chí Minh",20,2,1,1,2,Thỏa thuận
492,267742,"Tân Uyên, Bình Dương",61,2,3,1,2,2.5 tỷ
493,267741,"Tân Uyên, Bình Dương",62,2,3,1,NULL,2.53 tỷ
494,267739,"Tân Bình, TP Hồ Chí Minh",31,2,3,1,4,3.2 tỷ
495,267738,"Phú Nhuận, TP Hồ Chí Minh",56,5,6,0,4,Thỏa thuận
496,267735,"Gò Vấp, TP Hồ Chí Minh",57,3,NULL,0,3,Thỏa thuận
497,267734,"Quận 3, TP Hồ Chí Minh",60,NULL,NULL,0,NULL,Thỏa thuận
498,267733,"Long Biên, Hà Nội",63,NULL,NULL,1,NULL,14 tỷ
499,267731,"Phú Nhuận, TP Hồ Chí Minh",57,7,NULL,1,4,Thỏa thuận
500,267730,"Gò Vấp, TP Hồ Chí Minh",40,2,NULL,0,NULL,Thỏa thuận
501,267729,"Tân Phú, TP Hồ Chí Minh",67.4,3,4,0,2,Thỏa thuận
502,267727,"Phú Nhuận, TP Hồ Chí Minh",29,2,4,0,4,Thỏa thuận
503,267726,"Bình Chánh, TP Hồ Chí Minh",60,3,2,1,2,1.5 tỷ
504,267725,"Bình Thạnh, TP Hồ Chí Minh",83,NULL,NULL,1,2,Thỏa thuận
505,267723,"Gò Vấp, TP Hồ Chí Minh",62,4,5,0,5,7.5 tỷ
506,267722,"Phú Nhuận, TP Hồ Chí Minh",57,2,1,0,2,Thỏa thuận
507,267719,"Quận 12, TP Hồ Chí Minh",32,2,NULL,0,2,Thỏa thuận
508,267718,"Bình Thạnh, TP Hồ Chí Minh",39,3,3,0,4,Thỏa thuận
509,267717,"Nhà Bè, TP Hồ Chí Minh",54.6,2,2,0,2,Thỏa thuận
510,267715,"Tân Bình, TP Hồ Chí Minh",49,4,3,0,4,8.3 tỷ
511,267713,"Bình Thạnh, TP Hồ Chí Minh",28,2,1,0,3,Thỏa thuận
512,267711,"Gò Vấp, TP Hồ Chí Minh",50,2,2,0,2,Thỏa thuận
513,267710,"Quận 5, TP Hồ Chí Minh",84,4,NULL,1,3,Thỏa thuận
514,267707,"Quận 9, TP Hồ Chí Minh",92,3,2,1,NULL,4.5 tỷ
515,267706,"Phú Nhuận, TP Hồ Chí Minh",29,2,4,0,4,Thỏa thuận
516,267701,"Gò Vấp, TP Hồ Chí Minh",20,2,NULL,0,2,Thỏa thuận
517,267700,"Gò Vấp, TP Hồ Chí Minh",20,2,NULL,0,2,Thỏa thuận
518,267699,"Tân Bình, TP Hồ Chí Minh",22,2,2,0,2,Thỏa thuận
519,267697,"Gò Vấp, TP Hồ Chí Minh",70,3,2,0,2,Thỏa thuận
520,267693,"Phú Nhuận, TP Hồ Chí Minh",31,3,3,0,3,Thỏa thuận
521,267689,"Phú Nhuận, TP Hồ Chí Minh",21,NULL,NULL,1,NULL,Thỏa thuận
522,267687,"Phú Nhuận, TP Hồ Chí Minh",45,4,3,0,3,Thỏa thuận
523,267685,"Bình Thạnh, TP Hồ Chí Minh",26,4,4,0,3,Thỏa thuận
524,267684,"An Dương, Hải Phòng",Area is not available,2,NULL,0,3,Thỏa thuận
525,267683,"An Dương, Hải Phòng",Area is not available,2,NULL,0,3,Thỏa thuận
526,267682,"Phú Nhuận, TP Hồ Chí Minh",66,3,5,0,5,Thỏa thuận
527,267681,"Gò Vấp, TP Hồ Chí Minh",40,NULL,2,0,5,Thỏa thuận
528,267680,"Phú Nhuận, TP Hồ Chí Minh",50.6,4,4,1,4,Thỏa thuận
529,267679,"Gò Vấp, TP Hồ Chí Minh",54,4,2,0,2,Thỏa thuận
530,267678,"Gò Vấp, TP Hồ Chí Minh",60,3,2,0,3,6 tỷ
531,267677,"Bình Thạnh, TP Hồ Chí Minh",42,3,3,0,NULL,Thỏa thuận
532,267674,"Gò Vấp, TP Hồ Chí Minh",35,2,2,0,2,3.5 tỷ
533,267673,"Gò Vấp, TP Hồ Chí Minh",51,4,3,0,NULL,Thỏa thuận
534,267671,"Tân Bình, TP Hồ Chí Minh",54,3,3,1,2,6.5 tỷ
535,267670,"Phú Nhuận, TP Hồ Chí Minh",69,4,3,0,2,Thỏa thuận
536,267666,"Gò Vấp, TP Hồ Chí Minh",25,3,3,1,3,1.95 tỷ
537,267663,"Gò Vấp, TP Hồ Chí Minh",42,3,NULL,0,2,Thỏa thuận
538,267661,"Tây Hồ, Hà Nội",32,3,4,0,5,5.6 tỷ
539,267660,"Thanh Xuân, Hà Nội",Area is not available,4,3,0,5,4.6 tỷ
540,267658,"Hai Bà Trưng, Hà Nội",50,4,5,1,6,13 tỷ
541,267657,"Biên Hòa, Đồng Nai",70,4,3,0,5,4.5 tỷ
542,267656,"Vĩnh Cửu, Đồng Nai",100,4,NULL,0,NULL,1.85 tỷ
543,267654,"Quận 9, TP Hồ Chí Minh",75,3,NULL,1,4,4200000000 tỷ
544,267653,"Bình Thạnh, TP Hồ Chí Minh",40,2,1,0,2,Thỏa thuận
545,267652,"Bình Thạnh, TP Hồ Chí Minh",40,2,1,0,2,Thỏa thuận
546,267651,"Tân Phú, TP Hồ Chí Minh",17,NULL,3,0,3,Thỏa thuận
547,267648,"Quận 5, TP Hồ Chí Minh",28,3,3,0,2,Thỏa thuận
548,267646,"Gò Vấp, TP Hồ Chí Minh",18,1,1,0,2,Thỏa thuận
549,267645,"Thanh Xuân, Hà Nội",44,4,NULL,0,5,5.8 tỷ
550,267642,"Thanh Xuân, Hà Nội",52,4,NULL,0,5,5 tỷ
551,267640,"Gò Vấp, TP Hồ Chí Minh",40,2,2,0,2,Thỏa thuận
552,267639,"Gò Vấp, TP Hồ Chí Minh",38,4,3,0,3,4.1 tỷ
553,267638,"Thanh Xuân, Hà Nội",48,3,NULL,0,4,4.3 tỷ
554,267637,"Thanh Xuân, Hà Nội",48,3,NULL,0,4,4.3 tỷ
555,267635,"Tân Bình, TP Hồ Chí Minh",100,3,4,0,4,Thỏa thuận
556,267634,"Gò Vấp, TP Hồ Chí Minh",28,2,2,0,NULL,Thỏa thuận
557,267632,"Quận 3, TP Hồ Chí Minh",24,2,2,0,3,Thỏa thuận
558,267629,"Phú Nhuận, TP Hồ Chí Minh",23.6,3,2,0,2,Thỏa thuận
559,267627,"Cầu Giấy, Hà Nội",50,4,4,1,5,12.9 tỷ
560,267623,"Phú Nhuận, TP Hồ Chí Minh",29,3,NULL,0,5,Thỏa thuận
561,267622,"Phú Nhuận, TP Hồ Chí Minh",29,3,NULL,0,5,Thỏa thuận
562,267621,"Bình Thạnh, TP Hồ Chí Minh",22,2,NULL,0,3,Thỏa thuận
563,267619,"Bình Thạnh, TP Hồ Chí Minh",43,3,2,0,3,Thỏa thuận
564,267617,"Bình Thạnh, TP Hồ Chí Minh",40,2,NULL,0,6,Thỏa thuận
565,267616,"Gò Vấp, TP Hồ Chí Minh",21,NULL,NULL,1,2,Thỏa thuận
566,267613,"Hóc Môn, TP Hồ Chí Minh",77,3,2,0,2,500 triệu
567,267611,"Huế, Thừa Thiên Huế",113,2,2,1,NULL,9400000 tỷ
568,267608,"Hà Đông, Hà Nội",30,3,3,0,4,2.3 tỷ
569,267607,"Hà Đông, Hà Nội",30,3,3,0,4,2.3 tỷ
570,267606,"Long Biên, Hà Nội",61,2,NULL,1,7,6.9 tỷ
571,267605,"Thanh Trì, Hà Nội",45,NULL,NULL,0,NULL,2.8 tỷ
572,267604,"Quận 9, TP Hồ Chí Minh",50,2,1,0,3,3.5 tỷ
573,267600,"Quận 9, TP Hồ Chí Minh",512,5,4,0,5,34 tỷ
574,267597,"Tân Phú, TP Hồ Chí Minh",56,3,3,0,3,4.8 tỷ
575,267596,"Gò Vấp, TP Hồ Chí Minh",36,2,NULL,0,2,3.85 tỷ
576,267594,"Quận 10, TP Hồ Chí Minh",53,NULL,NULL,0,2,Thỏa thuận
577,267593,"Tân Bình, TP Hồ Chí Minh",60,10,NULL,1,4,8.3 tỷ
578,267592,"Tân Bình, TP Hồ Chí Minh",93,NULL,NULL,0,3,Thỏa thuận
579,267591,"Tân Bình, TP Hồ Chí Minh",93,NULL,NULL,0,3,Thỏa thuận
580,267590,"Quận 11, TP Hồ Chí Minh",56,3,2,1,NULL,12.5 tỷ
581,267589,"Phú Nhuận, TP Hồ Chí Minh",15,2,2,0,2,2.7 tỷ
582,267588,"Quận 9, TP Hồ Chí Minh",110,NULL,NULL,0,NULL,5.5 tỷ
583,267587,"Gò Vấp, TP Hồ Chí Minh",111,4,3,0,4,4.3 tỷ
584,267583,"Thanh Trì, Hà Nội",45,NULL,NULL,0,NULL,2.8 tỷ
585,267582,"Tân Bình, TP Hồ Chí Minh",21,3,3,1,3,2.2 tỷ
586,267581,"Tân Bình, TP Hồ Chí Minh",50,NULL,NULL,1,3,6.4 tỷ
587,267580,"Tân Phú, TP Hồ Chí Minh",Area is not available,2,NULL,1,3,2.15 tỷ
588,267579,"Hà Đông, Hà Nội",27,3,NULL,0,5,2.1 tỷ
589,267578,"Hà Đông, Hà Nội",31,3,4,0,5,3.25 tỷ
590,267570,"Long Biên, Hà Nội",40,3,4,0,5,4.38 tỷ
591,267569,"Hoàng Mai, Hà Nội",65,4,4,1,5,5.8 tỷ
592,267560,"Hà Đông, Hà Nội",Area is not available,4,4,0,4,Thỏa thuận
593,267557,"Quận 9, TP Hồ Chí Minh",140,3,2,1,NULL,5.65 tỷ
594,267555,"Quận 5, TP Hồ Chí Minh",55,4,4,1,5,11.45 tỷ
595,267554,"Quận 2, TP Hồ Chí Minh",90,5,4,1,NULL,10.95 tỷ
596,267553,"Quận 2, TP Hồ Chí Minh",90,5,4,1,NULL,10.95 tỷ
597,267552,"Quận 5, TP Hồ Chí Minh",55,6,5,1,4,6 tỷ
598,267551,"Quận 10, TP Hồ Chí Minh",60,3,2,1,2,6.78 tỷ
599,267549,"Thủ Đức, TP Hồ Chí Minh",65,NULL,NULL,0,NULL,2050000 tỷ
600,267548,"Gò Vấp, TP Hồ Chí Minh",37,3,NULL,0,4,Thỏa thuận
601,267546,"Gò Vấp, TP Hồ Chí Minh",32,3,3,0,2,Thỏa thuận
602,267545,"Thanh Trì, Hà Nội",40,NULL,NULL,0,4,3.95 tỷ
603,267541,"Gò Vấp, TP Hồ Chí Minh",Area is not available,1,1,0,2,Thỏa thuận
604,267540,"Hồng Bàng, Hải Phòng",48,4,3,0,4,3.15 tỷ
605,267539,"Gò Vấp, TP Hồ Chí Minh",123,3,3,0,3,8.8 tỷ
606,267538,"Ba Đình, Hà Nội",33,3,4,0,5,5.5 tỷ
607,267537,"Ba Đình, Hà Nội",33,3,4,0,5,5.5 tỷ
608,267535,"Quận 10, TP Hồ Chí Minh",35,NULL,NULL,1,2,Thỏa thuận
609,267534,"Thanh Xuân, Hà Nội",40,5,NULL,1,5,Thỏa thuận
610,267530,"Tân Phú, TP Hồ Chí Minh",56,2,2,0,2,Thỏa thuận
611,267528,"Bình Thạnh, TP Hồ Chí Minh",46,5,3,0,3,Thỏa thuận
612,267527,"Thanh Xuân, Hà Nội",40,5,1,0,5,5.3 tỷ
613,267525,"Thanh Xuân, Hà Nội",42,4,NULL,0,5,5.6 tỷ
614,267524,"Thanh Xuân, Hà Nội",42,4,NULL,0,5,5.6 tỷ
615,267521,"Gò Vấp, TP Hồ Chí Minh",46,5,3,0,4,6.28 tỷ
616,267520,"Gò Vấp, TP Hồ Chí Minh",52,4,3,0,4,Thỏa thuận
617,267518,"Long Biên, Hà Nội",48,4,NULL,1,5,5.7 tỷ
618,267516,"Gò Vấp, TP Hồ Chí Minh",50,2,2,0,2,Thỏa thuận
619,267514,"Gò Vấp, TP Hồ Chí Minh",37,2,2,0,2,Thỏa thuận
620,267513,"Bình Thạnh, TP Hồ Chí Minh",26,2,NULL,0,NULL,Thỏa thuận
621,267510,"Tân Phú, TP Hồ Chí Minh",17,NULL,3,0,3,Thỏa thuận
622,267508,"Gò Vấp, TP Hồ Chí Minh",52,4,NULL,0,3,Thỏa thuận
